id,session_num,time_clip,time,place,place_raw,scale,scale_order
302,2,1:53:25,1900-01-01 03:16:27,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
303,2,1:53:26,1900-01-01 03:16:28,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
304,2,1:53:30,1900-01-01 03:16:32,Chile,Chile,country,6
305,2,1:53:32,1900-01-01 03:16:34,Chile,Chile,country,6
306,2,1:53:33,1900-01-01 03:16:35,Cuba,Cuba,country,6
307,2,1:53:44,1900-01-01 03:16:46,"CIDIHCA, Montreal, Canada",CIDIHCA; Montreal; Canada,very local,2
308,2,1:55:34,1900-01-01 03:18:36,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
309,2,1:55:37,1900-01-01 03:18:39,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
310,2,1:55:41,1900-01-01 03:18:43,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
311,2,1:56:23,1900-01-01 03:19:25,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
312,2,1:56:32,1900-01-01 03:19:34,Chile,Chile,country,6
313,2,1:56:38,1900-01-01 03:19:40,Chile,Chile,country,6
314,2,1:58:38,1900-01-01 03:21:40,Chile,Chile,country,6
315,2,1:59:07,1900-01-01 03:22:09,Chile,Chile,country,6
316,2,1:59:22,1900-01-01 03:22:24,Cuba,Cuba,country,6
317,2,1:59:53,1900-01-01 03:22:55,Cuba,Cuba,country,6
318,2,1:59:56,1900-01-01 03:22:58,France,France,country,6
319,2,2:00:09,1900-01-01 03:23:11,Cuba,Cuba,country,6
320,2,2:00:54,1900-01-01 03:23:56,Chile,Chile,country,6
321,2,2:01:04,1900-01-01 03:24:06,Cuba,Cuba,country,6
322,2,2:01:10,1900-01-01 03:24:12,Cuba,Cuba,country,6
323,2,2:01:48,1900-01-01 03:24:50,Cuba,Cuba,country,6
324,2,2:01:59,1900-01-01 03:25:01,Chile,Chile,country,6
325,2,2:02:48,1900-01-01 03:25:50,Cuba,Cuba,country,6
326,2,2:02:58,1900-01-01 03:26:00,Cuba,Cuba,country,6
327,2,2:04:15,1900-01-01 03:27:17,Cuba,Cuba,country,6
328,2,2:04:25,1900-01-01 03:27:27,Cuba,Cuba,country,6
329,2,2:05:13,1900-01-01 03:28:15,Mexico,Mexico,country,6
330,2,2:06:32,1900-01-01 03:29:34,"Mexico City, Mexico",Mexico City; Mexico,city / area,4
331,2,2:06:43,1900-01-01 03:29:45,Chile,Chile,country,6
332,2,2:06:44,1900-01-01 03:29:46,Cuba,Cuba,country,6
333,2,2:07:50,1900-01-01 03:30:52,Cuba,Cuba,country,6
334,2,2:07:58,1900-01-01 03:31:00,"Havana, Cuba",Havana; Cuba,city / area,4
335,2,2:07:59,1900-01-01 03:31:01,"Havana, Cuba",Havana; Cuba,city / area,4
336,2,2:08:01,1900-01-01 03:31:03,"Havana, Cuba",Havana; Cuba,city / area,4
337,2,2:08:06,1900-01-01 03:31:08,"Havana, Cuba",Havana; Cuba,city / area,4
338,2,2:08:09,1900-01-01 03:31:11,"Havana, Cuba",La Mar; Cuba,city / area,4
339,2,2:08:10,1900-01-01 03:31:12,"Havana, Cuba",Havana; Cuba,city / area,4
340,2,2:08:11,1900-01-01 03:31:13,"Havana, Cuba",Havana; Cuba,city / area,4
341,2,2:08:15,1900-01-01 03:31:17,"Havana, Cuba",La Mar; Cuba,city / area,4
342,2,2:08:26,1900-01-01 03:31:28,"Havana, Cuba",Santa Maria Del Mar; Cuba,very local,2
343,2,2:11:36,1900-01-01 03:34:38,Cuba,Cuba,country,6
344,2,2:11:38,1900-01-01 03:34:40,"Oriente, Cuba",Oriente; Cuba,city / area,4
345,2,2:11:50,1900-01-01 03:34:52,Cuba,Cuba,country,6
346,2,2:12:36,1900-01-01 03:35:38,Cuba,Cuba,country,6
347,2,2:12:37,1900-01-01 03:35:39,Cuba,Cuba,country,6
348,2,2:14:21,1900-01-01 03:37:23,Cuba,Cuba,country,6
349,2,2:14:26,1900-01-01 03:37:28,Haiti,Haiti,country,6
350,2,2:14:35,1900-01-01 03:37:37,Cuba,Cuba,country,6
351,2,2:14:39,1900-01-01 03:37:41,Canada,Canada,country,6
352,2,2:14:42,1900-01-01 03:37:44,Haiti,Haiti,country,6
353,2,2:14:45,1900-01-01 03:37:47,Cuba,Cuba,country,6
354,2,2:14:55,1900-01-01 03:37:57,Haiti,Haiti,country,6
355,2,2:14:56,1900-01-01 03:37:58,"Montreal, Canada",Montreal; Canada,city / area,4
356,2,2:14:57,1900-01-01 03:37:59,"Havana, Cuba",Havana; Cuba,city / area,4
357,2,2:15:02,1900-01-01 03:38:04,Haiti,Haiti,country,6
358,2,2:15:04,1900-01-01 03:38:06,Cuba,Cuba,country,6
359,2,2:15:16,1900-01-01 03:38:18,Haiti,Haiti,country,6
360,2,2:16:06,1900-01-01 03:39:08,"Montreal, Canada",Montreal; Canada,city / area,4
361,2,2:16:34,1900-01-01 03:39:36,"Maison D'Haïti, Montreal, Canada",Maison D'Haïti; Montreal; Canada,very local,2
362,2,2:16:35,1900-01-01 03:39:37,"Maison D'Haïti, Montreal, Canada",Maison D'Haïti; Montreal; Canada,very local,2
363,2,2:17:10,1900-01-01 03:40:12,Haiti,Haiti,country,6
364,2,2:17:11,1900-01-01 03:40:13,Cuba,Cuba,country,6
365,2,2:17:12,1900-01-01 03:40:14,"Montreal, Canada",Montreal; Canada,city / area,4
366,2,2:17:25,1900-01-01 03:40:27,Cuba,Cuba,country,6
367,2,2:17:36,1900-01-01 03:40:38,Cuba,Cuba,country,6
368,2,2:17:50,1900-01-01 03:40:52,Cuba,Cuba,country,6
369,2,2:18:04,1900-01-01 03:41:06,Cuba,Cuba,country,6
370,2,2:18:29,1900-01-01 03:41:31,Cuba,Cuba,country,6
371,2,2:18:35,1900-01-01 03:41:37,Cuba,Cuba,country,6
372,2,2:18:36,1900-01-01 03:41:38,Haiti,Haiti,country,6
373,2,2:18:36,1900-01-01 03:41:38,Haiti,Cuba,country,6
374,2,2:18:38,1900-01-01 03:41:40,Canada,Canada,country,6
375,2,2:18:41,1900-01-01 03:41:43,Canada,Canada,country,6
376,2,2:18:51,1900-01-01 03:41:53,Haiti,Haiti,country,6
377,2,2:18:53,1900-01-01 03:41:55,"Quebec, Canada",Quebec; Canada,country,6
378,2,2:19:12,1900-01-01 03:42:14,"Montreal, Canada",Montreal; Canada,city / area,4
379,2,2:19:20,1900-01-01 03:42:22,Haiti,Haiti,country,6
380,2,2:19:54,1900-01-01 03:42:56,"Rue de Castelnau, Montreal, Canada",Rue de Castelnau; Montreal; Canada,local,3
381,2,2:20:58,1900-01-01 03:44:00,Cuba,Cuba,country,6
382,2,2:21:08,1900-01-01 03:44:10,Cuba,Cuba,country,6
383,2,2:21:43,1900-01-01 03:44:45,Cuba,Cuba,country,6
384,2,2:22:38,1900-01-01 03:45:40,Cuba,Cuba,country,6
385,2,2:22:40,1900-01-01 03:45:42,"Moscow, Russia",Moscow; Russia,city / area,4
386,2,2:23:26,1900-01-01 03:46:28,Canada,Canada,country,6
387,2,2:27:45,1900-01-01 03:50:47,Cuba,Cuba,country,6
