id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
193,3.0,189.0,0:22:47,0:22:50,1900-01-01 01:53:04,1900-01-01 01:53:07,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
194,3.0,190.0,0:22:50,0:22:55,1900-01-01 01:53:07,1900-01-01 01:53:12,France,France,country,null,6
195,3.0,191.0,0:22:55,0:23:12,1900-01-01 01:53:12,1900-01-01 01:53:29,Latin America,Latin America,continent,null,7
196,3.0,192.0,0:23:12,0:23:21,1900-01-01 01:53:29,1900-01-01 01:53:38,_end,none,null,null,8
197,3.0,193.0,0:23:21,0:24:44,1900-01-01 01:53:38,1900-01-01 01:55:01,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
198,3.0,194.0,0:24:44,0:24:46,1900-01-01 01:55:01,1900-01-01 01:55:03,_end,none,null,null,8
199,3.0,195.0,0:24:46,0:25:36,1900-01-01 01:55:03,1900-01-01 01:55:53,"Petit Séminaire Collège Saint-Martial, Port-au-Prince, Haiti",Petit Séminaire Collège Saint-Martial; Port-au-Prince; Haiti,very local,null,2
200,3.0,196.0,0:25:36,0:25:54,1900-01-01 01:55:53,1900-01-01 01:56:11,_end,none,null,null,8
201,3.0,197.0,0:25:54,0:26:20,1900-01-01 01:56:11,1900-01-01 01:56:37,_end,none,null,null,8
202,3.0,198.0,0:26:20,0:26:54,1900-01-01 01:56:37,1900-01-01 01:57:11,"Port-au-Prince, Haiti",Port-Au-Prince; Santiago; Montreal,city / area,null,4
203,null,null,null,null,1900-01-01 01:56:37,1900-01-01 01:57:11,"Santiago, Chile",null,city / area,null,4
204,null,null,null,null,1900-01-01 01:56:37,1900-01-01 01:57:11,"Montreal, Canada",null,city / area,null,4
205,3.0,199.0,0:26:54,0:27:41,1900-01-01 01:57:11,1900-01-01 01:57:58,"Bicentennaire, Port-au-Prince, Haiti",Bicentennaire; Port-au-Prince; Haiti,very local,null,2
206,3.0,200.0,0:27:41,0:28:40,1900-01-01 01:57:58,1900-01-01 01:58:57,"Petit Séminaire Collège Saint-Martial, Port-au-Prince, Haiti",Petit Séminaire Collège Saint-Martial; Port-au-Prince; Haiti,very local,null,2
207,3.0,201.0,0:28:40,0:29:26,1900-01-01 01:58:57,1900-01-01 01:59:43,"Bel Air, Port-au-Prince, Haiti",Bel Air; Port-au-Prince; Haiti,local,null,3
208,3.0,202.0,0:29:26,0:29:35,1900-01-01 01:59:43,1900-01-01 01:59:52,"Bel Air, Port-au-Prince, Haiti",Bel Air; Port-au-Prince; Haiti,local,null,3
209,3.0,203.0,0:29:35,0:31:00,1900-01-01 01:59:52,1900-01-01 02:01:17,"Bel Air, Port-au-Prince, Haiti",Bel Air; Port-au-Prince; Haiti,local,null,3
210,3.0,204.0,0:31:00,0:31:20,1900-01-01 02:01:17,1900-01-01 02:01:37,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
211,3.0,205.0,0:31:20,0:32:15,1900-01-01 02:01:37,1900-01-01 02:02:32,"Rue Marcelin, Port-au-Prince, Haiti",Rue Marcelin; Port-au-Prince; Haiti,very local,null,2
212,3.0,206.0,0:32:15,0:33:14,1900-01-01 02:02:32,1900-01-01 02:03:31,"Santiago, Chile",Santiago; Chile,city / area,null,4
213,3.0,207.0,0:33:14,0:34:00,1900-01-01 02:03:31,1900-01-01 02:04:17,"Card Jose Maria Caro, Lo Espejo, Santiago, Chile",Card Jose Maria Caro; Lo Espejo; Santiago; Chile,local,null,3
214,3.0,208.0,0:34:00,0:35:03,1900-01-01 02:04:17,1900-01-01 02:05:20,"Montreal, Canada",Montreal; Canada,city / area,null,4
215,3.0,209.0,0:35:03,0:35:50,1900-01-01 02:05:20,1900-01-01 02:06:07,"Montreal, Canada",Montreal; Canada,city / area,null,4
216,3.0,210.0,0:35:50,0:36:41,1900-01-01 02:06:07,1900-01-01 02:06:58,"Montreal, Canada",Montreal; Canada,city / area,null,4
217,3.0,211.0,0:36:41,0:36:51,1900-01-01 02:06:58,1900-01-01 02:07:08,_end,none,null,null,8
218,3.0,212.0,0:36:51,0:37:20,1900-01-01 02:07:08,1900-01-01 02:07:37,"Montreal, Canada",Montreal; Canada,city / area,null,4
219,3.0,213.0,0:37:20,0:39:06,1900-01-01 02:07:37,1900-01-01 02:09:23,"Chemin de la Côte-des-Neiges, Montreal, Canada",Chemin de la Côte-des-Neiges between Queen Mary and Jean-Brillant; Montreal; Canada,very local,null,2
220,3.0,214.0,0:39:06,0:39:14,1900-01-01 02:09:23,1900-01-01 02:09:31,_end,none,null,null,8
221,3.0,215.0,0:39:14,0:40:12,1900-01-01 02:09:31,1900-01-01 02:10:29,_end,none,null,null,8
222,3.0,216.0,0:40:12,0:40:18,1900-01-01 02:10:29,1900-01-01 02:10:35,_end,none,null,null,8
223,3.0,217.0,0:40:18,0:41:36,1900-01-01 02:10:35,1900-01-01 02:11:53,"University of Chile, Santiago, Chile",University of Chile; Santiago; Chile,very local,null,2
224,3.0,218.0,0:41:36,0:42:52,1900-01-01 02:11:53,1900-01-01 02:13:09,"Montreal, Canada",Montreal; Canada,city / area,null,4
225,3.0,219.0,0:42:52,0:43:43,1900-01-01 02:13:09,1900-01-01 02:14:00,Chile,Chile,country,null,6
226,3.0,220.0,0:43:43,0:44:50,1900-01-01 02:14:00,1900-01-01 02:15:07,"Montreal, Canada",Montreal; Canada,city / area,null,4
227,3.0,221.0,0:44:50,0:45:02,1900-01-01 02:15:07,1900-01-01 02:15:19,_end,none,null,null,8
228,3.0,222.0,0:45:02,0:45:02,1900-01-01 02:15:19,1900-01-01 02:15:19,"Montreal, Canada",Montreal; Canada,city / area,null,4
229,3.0,223.0,0:45:02,0:48:35,1900-01-01 02:15:19,1900-01-01 02:18:52,"CIDIHCA, Montreal, Canada",Centre International De Documentation & D'Information Haitienne Caraïbéenne & Afrocanadienne; Montreal; Canada,very local,null,2
230,3.0,224.0,0:48:35,0:48:39,1900-01-01 02:18:52,1900-01-01 02:18:56,_end,none,null,null,8
231,3.0,225.0,0:48:39,0:49:55,1900-01-01 02:18:56,1900-01-01 02:20:12,"Montreal, Canada",Montreal; Canada,city / area,null,4
232,3.0,226.0,0:49:55,0:50:14,1900-01-01 02:20:12,1900-01-01 02:20:31,Canada,Canada,country,null,6
233,3.0,227.0,0:50:14,0:50:25,1900-01-01 02:20:31,1900-01-01 02:20:42,_end,none,null,null,8
234,3.0,228.0,0:50:25,0:51:06,1900-01-01 02:20:42,1900-01-01 02:21:23,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
235,3.0,229.0,0:51:06,0:52:40,1900-01-01 02:21:23,1900-01-01 02:22:57,_end,many,null,null,8
236,3.0,230.0,0:52:40,0:52:42,1900-01-01 02:22:57,1900-01-01 02:22:59,_end,none,null,null,8
237,3.0,231.0,0:52:42,0:53:25,1900-01-01 02:22:59,1900-01-01 02:23:42,_end,none,null,null,8
238,3.0,232.0,0:53:25,0:53:32,1900-01-01 02:23:42,1900-01-01 02:23:49,_end,none,null,null,8
239,3.0,233.0,0:53:32,0:55:27,1900-01-01 02:23:49,1900-01-01 02:25:44,"CIDIHCA, Montreal, Canada",Centre International De Documentation & D'Information Haitienne Caraïbéenne & Afrocanadienne; Montreal; Canada,very local,null,2
240,3.0,234.0,0:55:27,0:55:30,1900-01-01 02:25:44,1900-01-01 02:25:47,_end,none,null,null,8
241,3.0,235.0,0:55:30,0:57:19,1900-01-01 02:25:47,1900-01-01 02:27:36,USA,USA; Quebec; Canada,country,null,6
242,null,null,null,null,1900-01-01 02:25:47,1900-01-01 02:27:36,"Quebec, Canada",null,region,null,5
243,3.0,236.0,0:57:19,0:57:34,1900-01-01 02:27:36,1900-01-01 02:27:51,Haiti,Haiti,country,null,6
244,3.0,237.0,0:57:34,0:58:07,1900-01-01 02:27:51,1900-01-01 02:28:24,USA,USA; Quebec; Canada,country,null,6
245,null,null,null,null,1900-01-01 02:27:51,1900-01-01 02:28:24,"Quebec, Canada",null,region,null,5
246,3.0,238.0,0:58:07,0:58:27,1900-01-01 02:28:24,1900-01-01 02:28:44,_end,none,null,null,8
247,3.0,239.0,0:58:27,0:58:40,1900-01-01 02:28:44,1900-01-01 02:28:57,"Longueuil, Canada",Longueuil; New York City,city / area,null,4
248,null,null,null,null,1900-01-01 02:28:44,1900-01-01 02:28:57,"NYC, USA",null,city / area,null,4
249,3.0,240.0,0:58:40,0:58:47,1900-01-01 02:28:57,1900-01-01 02:29:04,_end,none,null,null,8
250,3.0,241.0,0:58:47,0:59:00,1900-01-01 02:29:04,1900-01-01 02:29:17,_end,none,null,null,8
251,3.0,242.0,0:59:00,0:59:03,1900-01-01 02:29:17,1900-01-01 02:29:20,_end,none,null,null,8
252,3.0,243.0,0:59:03,1:01:00,1900-01-01 02:29:20,1900-01-01 02:31:17,_end,many,null,null,8
253,3.0,244.0,1:01:00,1:02:06,1900-01-01 02:31:17,1900-01-01 02:32:23,_end,none,null,null,8
254,3.0,245.0,1:02:06,1:03:04,1900-01-01 02:32:23,1900-01-01 02:33:21,Haiti,Haiti; Montreal; Canada,country,null,6
255,null,null,null,null,1900-01-01 02:32:23,1900-01-01 02:33:21,"Montreal, Canada",null,city / area,null,4
256,3.0,246.0,1:03:04,1:03:07,1900-01-01 02:33:21,1900-01-01 02:33:24,_end,none,null,null,8
257,3.0,247.0,1:03:07,1:04:19,1900-01-01 02:33:24,1900-01-01 02:34:36,"Montreal, Canada",Montreal; Canada,city / area,null,4
258,3.0,248.0,1:04:19,1:04:42,1900-01-01 02:34:36,1900-01-01 02:34:59,"Champlain Bridge, Canada",Champlain Bridge; Canada,very local,null,2
259,3.0,249.0,1:04:42,1:05:22,1900-01-01 02:34:59,1900-01-01 02:35:39,"Montreal, Canada",Montreal; Canada,city / area,null,4
260,3.0,250.0,1:05:22,1:05:33,1900-01-01 02:35:39,1900-01-01 02:35:50,Haiti,Haiti,country,null,6
261,3.0,251.0,1:05:33,1:06:08,1900-01-01 02:35:50,1900-01-01 02:36:25,Haiti,Haiti,country,null,6
262,3.0,252.0,1:06:08,1:07:17,1900-01-01 02:36:25,1900-01-01 02:37:34,Caribbean,Carribean; Europe; North America,continent,null,7
263,null,null,null,null,1900-01-01 02:36:25,1900-01-01 02:37:34,Europe,null,continent,null,7
264,null,null,null,null,1900-01-01 02:36:25,1900-01-01 02:37:34,North America,null,continent,null,7
265,3.0,253.0,1:07:17,1:10:15,1900-01-01 02:37:34,1900-01-01 02:40:32,Haiti,Haiti; Europe; USA; Latin America ,country,null,6
266,null,null,null,null,1900-01-01 02:37:34,1900-01-01 02:40:32,Europe,null,continent,null,7
267,null,null,null,null,1900-01-01 02:37:34,1900-01-01 02:40:32,USA,null,country,null,6
268,null,null,null,null,1900-01-01 02:37:34,1900-01-01 02:40:32,Latin America,null,continent,null,7
269,3.0,254.0,1:10:15,1:10:27,1900-01-01 02:40:32,1900-01-01 02:40:44,Haiti,Haiti; Montreal; Canada,country,null,6
270,null,null,null,null,1900-01-01 02:40:32,1900-01-01 02:40:44,"Montreal, Canada",null,city / area,null,4
271,3.0,255.0,1:10:27,1:10:50,1900-01-01 02:40:44,1900-01-01 02:41:07,Haiti,Haiti,country,null,6
272,3.0,256.0,1:10:50,1:11:12,1900-01-01 02:41:07,1900-01-01 02:41:29,Democratic Republic of Congo,Democratic Republic of the Congo,country,null,6
273,3.0,257.0,1:11:12,1:11:50,1900-01-01 02:41:29,1900-01-01 02:42:07,"Quebec, Canada",Quebec; Canada,region,null,5
274,3.0,258.0,1:11:50,1:12:07,1900-01-01 02:42:07,1900-01-01 02:42:24,Haiti,Haiti,country,null,6
275,3.0,259.0,1:12:07,1:12:33,1900-01-01 02:42:24,1900-01-01 02:42:50,_end,none,null,null,8
