id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
87,1.0,82.0,null,null,1900-01-01 01:49:02,1900-01-01 01:49:27,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Canada,very local,null,2
88,1.0,83.0,null,null,1900-01-01 01:49:27,1900-01-01 01:50:40,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Canada,very local,null,2
89,1.0,84.0,null,null,1900-01-01 01:50:40,1900-01-01 01:51:21,"Centre Saint-Croix, Montreal, Canada",Centre Saint-Croix; Montreal; Canada,very local,null,2
90,1.0,85.0,null,null,1900-01-01 01:51:21,1900-01-01 01:51:27,"Montreal, Canada",Montreal; Canada,city / area,null,4
91,1.0,86.0,null,null,1900-01-01 01:51:27,1900-01-01 01:52:31,"CEGEP Marie-Victorin, Montreal, Canada",CEGEP Marie-Victorin; Montreal; Canada,very local,null,2
92,1.0,87.0,null,null,1900-01-01 01:52:31,1900-01-01 01:53:30,"Saint-Michel, Montreal, Canada",Saint-Michel; Montreal; Canada,local,null,3
93,1.0,88.0,null,null,1900-01-01 01:53:30,1900-01-01 01:53:58,"Montreal, Canada",Montreal; Canada,city / area,null,4
94,1.0,89.0,null,null,1900-01-01 01:53:58,1900-01-01 01:54:18,"l'hopital Rivière-des-Prairies, Montreal, Canada",l'hopital Rivière-des-Prairies; Montreal; Canada,very local,null,2
95,1.0,90.0,null,null,1900-01-01 01:54:18,1900-01-01 01:56:40,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
96,1.0,91.0,null,null,1900-01-01 01:56:40,1900-01-01 01:57:11,"McGill University, Montreal, Canada ",McGill University; Montreal; Canada,very local,null,2
97,1.0,92.0,null,null,1900-01-01 01:57:11,1900-01-01 01:58:35,"Montreal, Canada",Montreal; Canada,city / area,null,4
98,1.0,93.0,null,null,1900-01-01 01:58:35,1900-01-01 01:59:59,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Canada; Rivière-des-Prairies; Montreal Canada,local,null,3
99,null,null,null,null,1900-01-01 01:58:35,1900-01-01 01:59:59,"Rivière-des-Prairies, Montreal, Canada",null,local,null,3
100,1.0,94.0,null,null,1900-01-01 01:59:59,1900-01-01 02:00:02,"Montreal, Canada",Montreal; Canada,city / area,null,4
101,1.0,95.0,null,null,1900-01-01 02:00:02,1900-01-01 02:00:05,"Saint-Michel, Montreal, Canada",Saint-Michel; Montreal; Canada,local,null,3
102,1.0,96.0,null,null,1900-01-01 02:00:05,1900-01-01 02:02:30,"Montreal, Canada",Montreal; Canada,city / area,null,4
103,1.0,97.0,null,null,1900-01-01 02:02:30,1900-01-01 02:02:45,"Montreal, Canada",Montreal; Canada,city / area,null,4
104,1.0,98.0,null,null,1900-01-01 02:02:45,1900-01-01 02:04:20,"CEGEP Marie-Victorin, Montreal, Canada",CEGEP Marie-Victorin; Montreal; Canada,very local,null,2
105,1.0,99.0,null,null,1900-01-01 02:04:20,1900-01-01 02:05:08,"McGill University, Montreal, Canada ",McGill University; Université de Montreal,very local,null,2
106,null,null,null,null,1900-01-01 02:04:20,1900-01-01 02:05:08,"Université de Montréal, Montreal, Canada",null,very local,null,2
