id,session_num,time_clip,time,place,place_raw,scale,scale_order
201,2.0,0:28:17,1900-01-01 02:22:32,"Montreal, Canada",Montreal; Qc,city / area,4
202,2.0,0:28:46,1900-01-01 02:23:01,France,France,country,6
203,2.0,0:28:47,1900-01-01 02:23:02,France,France,country,6
204,2.0,0:28:49,1900-01-01 02:23:04,France,France,country,6
205,2.0,0:28:52,1900-01-01 02:23:07,France,France,country,6
206,2.0,0:28:54,1900-01-01 02:23:09,Germany,Germany,country,6
207,2.0,0:28:56,1900-01-01 02:23:11,Germany,Germany,country,6
208,2.0,0:28:58,1900-01-01 02:23:13,France,France,country,6
209,2.0,0:28:59,1900-01-01 02:23:14,Italy,Italy,country,6
210,2.0,0:29:02,1900-01-01 02:23:17,Lichtenstein,Lichtenstein; Germany,country,6
211,2.0,0:29:05,1900-01-01 02:23:20,Germany,Germany,country,6
212,2.0,0:29:09,1900-01-01 02:23:24,France,France,country,6
213,2.0,0:29:13,1900-01-01 02:23:28,France,France,country,6
214,2.0,0:29:16,1900-01-01 02:23:31,France,France,country,6
215,2.0,0:29:33,1900-01-01 02:23:48,France,France,country,6
216,2.0,0:29:40,1900-01-01 02:23:55,"Concordia University, Montreal, Canada",Concordia University; Montreal; Qc,very local,2
217,2.0,0:30:50,1900-01-01 02:25:05,Haiti,Haiti,country,6
218,2.0,0:32:19,1900-01-01 02:26:34,France,France,country,6
219,2.0,0:32:29,1900-01-01 02:26:44,France,France,country,6
220,2.0,0:32:38,1900-01-01 02:26:53,France,France,country,6
221,2.0,0:32:42,1900-01-01 02:26:57,France,France,country,6
222,2.0,0:32:47,1900-01-01 02:27:02,France,France,country,6
223,2.0,0:33:08,1900-01-01 02:27:23,France,France,country,6
224,2.0,0:33:21,1900-01-01 02:27:36,Germany,Germany,country,6
225,2.0,0:33:25,1900-01-01 02:27:40,"Heidelberg, Germany",Heidelberg; Germany,city / area,4
226,2.0,0:33:42,1900-01-01 02:27:57,"Heidelberg, Germany",Heidelberg; Germany,city / area,4
227,2.0,0:34:30,1900-01-01 02:28:45,Italy,Italy,country,6
228,2.0,0:34:48,1900-01-01 02:29:03,Brazil,Brazil,country,6
229,2.0,0:35:14,1900-01-01 02:29:29,Europe,Europe,continent,7
