id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
199,3.0,184.0,0:36:12,0:37:21,1900-01-01 03:41:14,1900-01-01 03:42:23,Haiti,Haiti,country,null,6
200,3.0,185.0,0:37:21,0:37:37,1900-01-01 03:42:23,1900-01-01 03:42:39,Haiti,Haiti,country,null,6
201,3.0,186.0,0:37:37,0:39:25,1900-01-01 03:42:39,1900-01-01 03:44:27,Haiti,Haiti,country,null,6
202,3.0,187.0,0:39:25,0:39:55,1900-01-01 03:44:27,1900-01-01 03:44:57,Canada,Canada,country,null,6
203,3.0,188.0,0:39:55,0:40:55,1900-01-01 03:44:57,1900-01-01 03:45:57,Haiti,Haiti,country,null,6
204,3.0,189.0,0:40:55,0:41:17,1900-01-01 03:45:57,1900-01-01 03:46:19,Haiti,Haiti,country,null,6
205,3.0,190.0,0:41:17,0:43:48,1900-01-01 03:46:19,1900-01-01 03:48:50,Haiti,Haiti,country,null,6
206,3.0,191.0,0:43:48,0:44:20,1900-01-01 03:48:50,1900-01-01 03:49:22,Haiti,Haiti,country,null,6
207,3.0,192.0,0:44:20,0:45:37,1900-01-01 03:49:22,1900-01-01 03:50:39,Haiti,Haiti,country,null,6
208,3.0,193.0,0:45:37,0:45:50,1900-01-01 03:50:39,1900-01-01 03:50:52,Haiti,Haiti,country,null,6
209,3.0,194.0,0:45:50,0:49:05,1900-01-01 03:50:52,1900-01-01 03:54:07,"Quebec, Canada",Quebec; France; USA,region,null,5
210,3.0,195.0,0:49:05,0:49:15,1900-01-01 03:54:07,1900-01-01 03:54:17,_end,none,null,null,8
211,3.0,196.0,0:49:15,0:50:53,1900-01-01 03:54:17,1900-01-01 03:55:55,_end,none,null,null,8
