id,session_num,time_clip,time,place,place_raw,scale,scale_order
492,3,1:07:04,1900-01-01 02:37:21,"Miami, USA",Miami; USA,city / area,4
493,3,1:07:04,1900-01-01 02:37:21,"Miami, USA",Toronto; Canada,city / area,4
494,3,1:07:11,1900-01-01 02:37:28,Haiti,Haiti,country,6
495,3,1:07:15,1900-01-01 02:37:32,Haiti,Haiti,country,6
496,3,1:07:17,1900-01-01 02:37:34,Haiti,Haiti,country,6
497,3,1:07:19,1900-01-01 02:37:36,Haiti,Haiti,country,6
498,3,1:07:20,1900-01-01 02:37:37,Haiti,Haiti,country,6
499,3,1:07:33,1900-01-01 02:37:50,Haiti,Haiti,country,6
500,3,1:08:03,1900-01-01 02:38:20,England,England,country,6
501,3,1:08:07,1900-01-01 02:38:24,USA,USA,country,6
502,3,1:08:50,1900-01-01 02:39:07," Savannah, USA", Savannah; USA,city / area,4
503,3,1:09:20,1900-01-01 02:39:37,France,France,country,6
504,3,1:09:20,1900-01-01 02:39:37,"Versailles, France",Versailles; France,city / area,4
505,3,1:09:54,1900-01-01 02:40:11,Haiti,Haiti,country,6
506,3,1:10:20,1900-01-01 02:40:37,Haiti,Haiti,country,6
507,3,1:10:22,1900-01-01 02:40:39,"Montreal, Canada",Montreal; Canada,city / area,4
508,3,1:10:28,1900-01-01 02:40:45,Haiti,Haiti,country,6
509,3,1:10:29,1900-01-01 02:40:46,Haiti,Haiti,country,6
510,3,1:10:32,1900-01-01 02:40:49,Haiti,Haiti,country,6
511,3,1:10:35,1900-01-01 02:40:52,Haiti,Haiti,country,6
512,3,1:10:37,1900-01-01 02:40:54,Haiti,Haiti,country,6
513,3,1:10:43,1900-01-01 02:41:00,Haiti,Haiti,country,6
514,3,1:10:52,1900-01-01 02:41:09,Democratic Republic of the Congo,Democratic Republic of the Congo,country,6
515,3,1:11:00,1900-01-01 02:41:17,Democratic Republic of the Congo,Democratic Republic of the Congo,country,6
516,3,1:11:12,1900-01-01 02:41:29,Democratic Republic of the Congo,Democratic Republic of the Congo,country,6
517,3,1:11:20,1900-01-01 02:41:37,"Quebec, Canada",Quebec; Canada,region,5
518,3,1:11:28,1900-01-01 02:41:45,"Quebec, Canada",Quebec; Canada,region,5
519,3,1:11:42,1900-01-01 02:41:59,"Quebec, Canada",Quebec; Canada,region,5
520,3,1:11:50,1900-01-01 02:42:07,Haiti,Haiti,country,6
