id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
71,1.0,71.0,,,1900-01-01 00:48:33,1900-01-01 00:50:15,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,,4,71.0,"['00', '01', '42']",1.7,7,;76;77;78;79;80;81;82,";Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda",3,;76;77;81,";Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:01;0 days 00:00:11;0 days 00:01:36,0 days 00:00:01,0.00980392156862745,0,,,0,,
72,1.0,72.0,,,1900-01-01 00:50:15,1900-01-01 00:50:54,"Bukavu, Democratic Republic of Congo; Bujumbura, Burundi",Bukavu; Bujumbura,journey,Journey 4,1,72.0,"['00', '00', '39']",0.65,2,;83;84,";Bugarama, Rwanda;Rwanda",0,,,,0,0.0,0,,,0,,
73,1.0,73.0,,,1900-01-01 00:50:54,1900-01-01 00:51:00,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,,4,73.0,"['00', '00', '06']",0.1,1,;85,";Bujumbura, Burundi",1,;85,";Bujumbura, Burundi",;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
74,1.0,74.0,,,1900-01-01 00:51:00,1900-01-01 00:51:06,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,,4,73.0,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
75,1.0,75.0,,,1900-01-01 00:51:06,1900-01-01 00:51:47,"Bugesera, Rwanda","Bugesera, Rwanda; Bujumbura, Burundi",city / area,,4,75.0,"['00', '00', '41']",0.6833333333333333,4,;86;87;88;89,";Rwanda;Nyamata, Rwanda;Bugesera, Rwanda;Bujumbura, Burundi",1,;88,";Bugesera, Rwanda",;0 days 00:00:25,0 days 00:00:25,0.6097560975609756,1,;86,;Rwanda,0,,
76,1.0,76.0,,,1900-01-01 00:51:47,1900-01-01 00:51:50,_end,none,,,8,76.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
77,1.0,77.0,,,1900-01-01 00:51:50,1900-01-01 00:52:05,"Bukavu, Democratic Republic of Congo",Bukavu; Nyamata,city / area,,4,77.0,"['00', '00', '15']",0.25,2,;90;91,";Bukavu, Democratic Republic of Congo;Nyamata, Rwanda",1,;90,";Bukavu, Democratic Republic of Congo",;0 days 00:00:04,0 days 00:00:04,0.26666666666666666,0,,,0,,
78,1.0,78.0,,,1900-01-01 00:52:05,1900-01-01 00:52:08,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,,4,78.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
79,1.0,79.0,,,1900-01-01 00:52:08,1900-01-01 00:52:55,Rwanda,Rwanda,country,,6,79.0,"['00', '00', '47']",0.7833333333333333,3,;92;93;94,;Uganda;Burundi;Uganda,0,,,,0,0.0,0,,,0,,
80,1.0,80.0,,,1900-01-01 00:52:55,1900-01-01 00:54:00,Rwanda,Rwanda,country,,6,79.0,"['00', '01', '05']",1.0833333333333333,2,;95;96,";Cyangugu, Rwanda;Rwanda",1,;96,;Rwanda,;0 days 00:00:26,0 days 00:00:26,0.4,0,,,1,;95,";Cyangugu, Rwanda"
