agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
12.0,12,12.0,"Pétionville, Haiti",3,1900-01-01 00:04:39,1900-01-01 00:07:30,"['00', '02', '51']",2.85,0,,,0,,,,0,0.0,0,,,0,,
13.0,13,13.0,"Bristou, Pétionville, Haiti",3,1900-01-01 00:07:30,1900-01-01 00:09:23,"['00', '01', '53']",1.8833333333333333,5,;8;9;10;11;12,";Pétionville, Haiti;Bristou, Pétionville, Haiti;Peguy Ville, Haiti;Bristou, Pétionville, Haiti;Plain of the Cul-de-Sac, Haiti",2,;9;11,";Bristou, Pétionville, Haiti;Bristou, Pétionville, Haiti",;0 days 00:00:57;0 days 00:01:05,0 days 00:00:57,0.504424778761062,1,;8,";Pétionville, Haiti",0,,
14.0,14,14.0,"Casale, Haiti",4,1900-01-01 00:09:23,1900-01-01 00:11:00,"['00', '01', '37']",1.6166666666666667,7,;13;14;15;16;17;18;19,";Casale, Haiti;Casale, Haiti;Casale, Haiti;Casale, Haiti;Saut-d'eau, Haiti;Casale, Haiti;Saut-d'eau, Haiti",5,;13;14;15;16;18,";Casale, Haiti;Casale, Haiti;Casale, Haiti;Casale, Haiti;Casale, Haiti",;0 days 00:00:07;0 days 00:00:14;0 days 00:00:15;0 days 00:00:29;0 days 00:01:29,0 days 00:00:07,0.07216494845360824,0,,,0,,
15.0,15;16,15.0;16.0,"Fontamara, Port-au-Prince, Haiti",3,1900-01-01 00:11:00,1900-01-01 00:16:30,"['00', '05', '30']",5.5,4,;20;21;22;23,";Fontamara, Port-au-Prince, Haiti;Fontamara, Port-au-Prince, Haiti;Haiti;Fontamara, Port-au-Prince, Haiti",3,;20;21;23,";Fontamara, Port-au-Prince, Haiti;Fontamara, Port-au-Prince, Haiti;Fontamara, Port-au-Prince, Haiti",;0 days 00:00:14;0 days 00:00:15;0 days 00:02:48,0 days 00:00:14,0.04242424242424243,1,;22,;Haiti,0,,
17.0,17,17.0,"Port-au-Prince, Haiti",4,1900-01-01 00:16:30,1900-01-01 00:20:00,"['00', '03', '30']",3.5,2,;24;25,";Casernes Dessalines, Port-au-Prince, Haiti;Jacmel, Haiti",0,,,,0,0.0,0,,,1,;24,";Casernes Dessalines, Port-au-Prince, Haiti"
18.0,18,18.0,"Casernes Dessalines, Port-au-Prince, Haiti",2,1900-01-01 00:20:00,1900-01-01 00:20:57,"['00', '00', '57']",0.95,2,;26;27,";Casernes Dessalines, Port-au-Prince, Haiti;Casernes Dessalines, Port-au-Prince, Haiti  ",1,;26,";Casernes Dessalines, Port-au-Prince, Haiti",;0 days 00:00:00,0 days 00:00:00,0.0,0,,,1,;27,";Casernes Dessalines, Port-au-Prince, Haiti  "
19.0,19,19.0,"Rue Nazon, Port-au-Prince, Haiti",3,1900-01-01 00:20:57,1900-01-01 00:21:07,"['00', '00', '10']",0.16666666666666666,2,;28;29,";Rue Nazon, Port-au-Prince, Haiti;Rue Nazon, Port-au-Prince, Haiti",2,;28;29,";Rue Nazon, Port-au-Prince, Haiti;Rue Nazon, Port-au-Prince, Haiti",;0 days 00:00:07;0 days 00:00:08,0 days 00:00:07,0.7,0,,,0,,
20.0,20,20.0,"Cap-Haitien, Haiti",4,1900-01-01 00:21:07,1900-01-01 00:21:35,"['00', '00', '28']",0.4666666666666667,2,;30;31,";Jacmel, Haiti;Cap-Haitien, Haiti",1,;31,";Cap-Haitien, Haiti",;0 days 00:00:13,0 days 00:00:13,0.4642857142857143,0,,,0,,
21.0,21;22,21.0;22.0,"Casernes Dessalines, Port-au-Prince, Haiti",2,1900-01-01 00:21:35,1900-01-01 00:25:35,"['00', '04', '00']",4.0,3,;32;33;34,";Cap-Haitien, Haiti;Casernes Dessalines, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti",1,;33,";Casernes Dessalines, Port-au-Prince, Haiti",;0 days 00:02:40,0 days 00:02:40,0.6666666666666666,0,,,0,,
23.0,23;24;25,23.0;24.0;25.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 00:25:35,1900-01-01 00:29:05,"['00', '03', '30']",3.5,6,;35;36;37;38;39;40,";Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Casernes Dessalines, Port-au-Prince, Haiti  ;Fort-Dimanche, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti",4,;35;36;37;40,";Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti",;0 days 00:00:00;0 days 00:00:03;0 days 00:00:07;0 days 00:02:55,0 days 00:00:00,0.0,0,,,0,,
26.0,26,26.0,"Fatima Maternity Hospital, Port-au-Prince, Haiti",2,1900-01-01 00:29:05,1900-01-01 00:31:30,"['00', '02', '25']",2.4166666666666665,1,;41,";Fatima Maternity Hospital, Port-au-Prince, Haiti",1,;41,";Fatima Maternity Hospital, Port-au-Prince, Haiti",;0 days 00:00:46,0 days 00:00:46,0.31724137931034485,0,,,0,,
27.0,27;28;29;30;31,27.0;28.0;29.0;30.0;31.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 00:31:30,1900-01-01 00:49:15,"['00', '17', '45']",17.75,8,;42;43;44;45;46;47;48;49,";Palais National, Port-au-Prince, Haiti;Palais National, Port-au-Prince, Haiti;Fort-Dimanche, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Fort-Dimanche, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti;Fort-Dimanche, Port-au-Prince, Haiti;Haiti",2,;45;47,";Pénitentier National, Port-au-Prince, Haiti;Pénitentier National, Port-au-Prince, Haiti",;0 days 00:04:30;0 days 00:11:44,0 days 00:04:30,0.2535211267605634,1,;49,;Haiti,0,,
32.0,32,32.0,"Pénitentier National, Port-au-Prince, Haiti; Caserne Dessalines, Port-au-Prince, Haiti; Toussaint Louverture International Airport, Haiti; Mexico city, Mexico",1,1900-01-01 00:49:15,1900-01-01 00:54:59,"['00', '05', '44']",5.733333333333333,13,;50;51;52;53;54;55;56;57;58;59;60;61;62,";Fort-Dimanche, Port-au-Prince, Haiti;Casernes Dessalines, Port-au-Prince, Haiti;Fort-Dimanche, Port-au-Prince, Haiti;Cuba;Mexico City, Mexico;Mexico City, Mexico;Mexico City, Mexico;Mexico;Mexico;Haiti;Mexico;Mexico;Chile",0,,,,0,0.0,5,;57;58;59;60;61,;Mexico;Mexico;Haiti;Mexico;Mexico,0,,
36.0,36,36.0,Chile,6,1900-01-01 00:54:59,1900-01-01 00:55:46,"['00', '00', '47']",0.7833333333333333,1,;63,;Chile,1,;63,;Chile,;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
37.0,37,37.0,_end,8,1900-01-01 00:55:46,1900-01-01 00:56:00,"['00', '00', '14']",0.23333333333333334,1,;64,;Chile,0,,,,0,0.0,0,,,0,,
38.0,38;39,38.0;39.0,Chile,6,1900-01-01 00:56:00,1900-01-01 00:56:54,"['00', '00', '54']",0.9,8,;65;66;67;68;69;70;71;72,;Cuba;Europe;Cuba;Europe;Cuba;Chile;Chile;Cuba,2,;70;71,;Chile;Chile,;0 days 00:00:30;0 days 00:00:30,0 days 00:00:30,0.5555555555555556,0,,,0,,
40.0,40;41,40.0;41.0,Cuba,6,1900-01-01 00:56:54,1900-01-01 01:00:00,"['00', '03', '06']",3.1,13,;73;74;75;76;77;78;79;80;81;82;83;84;85,";Chile;Casale, Haiti;Cuba;Chile;Cuba;Cuba;USSR;Cuba;Cuba;France;Canada;Haiti;Canada",5,;75;77;78;80;81,;Cuba;Cuba;Cuba;Cuba;Cuba,;0 days 00:00:47;0 days 00:01:21;0 days 00:01:35;0 days 00:01:43;0 days 00:02:06,0 days 00:00:47,0.25268817204301075,0,,,0,,
42.0,42,42.0,Canada,6,1900-01-01 01:00:00,1900-01-01 01:00:24,"['00', '00', '24']",0.4,0,,,0,,,,0,0.0,0,,,0,,
43.0,43,43.0,_end,8,1900-01-01 01:00:24,1900-01-01 01:00:33,"['00', '00', '09']",0.15,0,,,0,,,,0,0.0,0,,,0,,
44.0,44,44.0,"Pénitentier National, Port-au-Prince, Haiti",2,1900-01-01 01:00:33,1900-01-01 01:01:20,"['00', '00', '47']",0.7833333333333333,6,;86;87;88;89;90;91,";Pénitentier National, Port-au-Prince, Haiti;Mexico;Mexico;Mexico;Mexico;Cap-Haitien, Haiti",1,;86,";Pénitentier National, Port-au-Prince, Haiti",;0 days 00:00:02,0 days 00:00:02,0.0425531914893617,0,,,0,,
45.0,45,nan,"Mexico City, Mexico",4,1900-01-01 01:00:33,1900-01-01 01:01:20,"['00', '00', '47']",0.7833333333333333,6,;86;87;88;89;90;91,";Pénitentier National, Port-au-Prince, Haiti;Mexico;Mexico;Mexico;Mexico;Cap-Haitien, Haiti",0,,,,0,0.0,4,;87;88;89;90,;Mexico;Mexico;Mexico;Mexico,0,,
46.0,46,nan,Chile,6,1900-01-01 01:00:33,1900-01-01 01:01:20,"['00', '00', '47']",0.7833333333333333,6,;86;87;88;89;90;91,";Pénitentier National, Port-au-Prince, Haiti;Mexico;Mexico;Mexico;Mexico;Cap-Haitien, Haiti",0,,,,0,0.0,0,,,0,,
47.0,47;48,nan;45.0,Cuba,6,1900-01-01 01:00:33,1900-01-01 01:01:30,"['00', '00', '57']",0.95,6,;86;87;88;89;90;91,";Pénitentier National, Port-au-Prince, Haiti;Mexico;Mexico;Mexico;Mexico;Cap-Haitien, Haiti",0,,,,0,0.0,0,,,0,,
49.0,49,46.0,_end,8,1900-01-01 01:01:30,1900-01-01 01:01:32,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
50.0,50,47.0,"Fontamara, Port-au-Prince, Haiti",3,1900-01-01 01:01:32,1900-01-01 01:01:46,"['00', '00', '14']",0.23333333333333334,0,,,0,,,,0,0.0,0,,,0,,
51.0,51;52,48.0;49.0,_end,8,1900-01-01 01:01:46,1900-01-01 01:02:30,"['00', '00', '44']",0.7333333333333333,0,,,0,,,,0,0.0,0,,,0,,
53.0,53,50.0,Canada,6,1900-01-01 01:02:30,1900-01-01 01:02:32,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
54.0,54,51.0,"Montreal, Canada",4,1900-01-01 01:02:32,1900-01-01 01:03:24,"['00', '00', '52']",0.8666666666666667,0,,,0,,,,0,0.0,0,,,0,,
55.0,55,52.0,_end,8,1900-01-01 01:03:24,1900-01-01 01:03:44,"['00', '00', '20']",0.3333333333333333,0,,,0,,,,0,0.0,0,,,0,,
56.0,56,53.0,"Fontamara, Port-au-Prince, Haiti",3,1900-01-01 01:03:44,1900-01-01 01:06:15,"['00', '02', '31']",2.5166666666666666,0,,,0,,,,0,0.0,0,,,0,,
57.0,57;58,54.0;55.0,"Montreal, Canada",4,1900-01-01 01:06:15,1900-01-01 01:07:53,"['00', '01', '38']",1.6333333333333333,3,;92;93;94,";Montreal, Canada;Montreal, Canada;Quebec, Canada",2,;92;93,";Montreal, Canada;Montreal, Canada",;0 days 00:00:01;0 days 00:00:18,0 days 00:00:01,0.01020408163265306,0,,,0,,
59.0,59;60,56.0;57.0,"Quebec, Canada",5,1900-01-01 01:07:53,1900-01-01 01:10:22,"['00', '02', '29']",2.4833333333333334,7,;95;96;97;98;99;100;101,";Quebec, Canada;Quebec, Canada;Quebec, Canada;Cuba;Chile;Quebec, Canada;Cuba",4,;95;96;97;100,";Quebec, Canada;Quebec, Canada;Quebec, Canada;Quebec, Canada",;0 days 00:00:04;0 days 00:00:10;0 days 00:00:39;0 days 00:01:27,0 days 00:00:04,0.026845637583892617,0,,,0,,
61.0,61;62;63,58.0;59.0;60.0,"Montreal, Canada",4,1900-01-01 01:10:22,1900-01-01 01:11:42,"['00', '01', '20']",1.3333333333333333,1,;102,;Haiti,0,,,,0,0.0,0,,,0,,
64.0,64,61.0,"Maison D'Haiti, Montreal, Canada",2,1900-01-01 01:11:42,1900-01-01 01:12:30,"['00', '00', '48']",0.8,2,;103;104,";Maison D'Haiti, Montreal, Canada;Maison D'Haiti, Montreal, Canada",2,;103;104,";Maison D'Haiti, Montreal, Canada;Maison D'Haiti, Montreal, Canada",;0 days 00:00:07;0 days 00:00:24,0 days 00:00:07,0.14583333333333334,0,,,0,,
65.0,65,62.0,_end,8,1900-01-01 01:12:30,1900-01-01 01:12:36,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
66.0,66,63.0,Cuba,6,1900-01-01 01:12:36,1900-01-01 01:13:00,"['00', '00', '24']",0.4,2,;105;106,;Cuba;Cuba,2,;105;106,;Cuba;Cuba,;0 days 00:00:00;0 days 00:00:06,0 days 00:00:00,0.0,0,,,0,,
67.0,67,64.0,"Montreal, Canada",4,1900-01-01 01:13:00,1900-01-01 01:14:00,"['00', '01', '00']",1.0,0,,,0,,,,0,0.0,0,,,0,,
68.0,68,65.0,Haiti,6,1900-01-01 01:14:00,1900-01-01 01:15:20,"['00', '01', '20']",1.3333333333333333,0,,,0,,,,0,0.0,0,,,0,,
69.0,69,nan,"Montreal, Canada",4,1900-01-01 01:14:00,1900-01-01 01:15:20,"['00', '01', '20']",1.3333333333333333,0,,,0,,,,0,0.0,0,,,0,,
70.0,70;71;72;73,66.0;67.0;68.0;69.0,_end,8,1900-01-01 01:15:20,1900-01-01 01:23:02,"['00', '07', '42']",7.7,13,;107;108;109;110;111;112;113;114;115;116;117;118;119,";Haiti;unknown;Plain of the Cul-de-Sac, Haiti;Province, Haiti;Gonaives, Haiti;Port-au-Prince, Haiti;Gonaives, Haiti;Gonaives, Haiti;Cuba;Chile;Montreal, Canada;Montreal, Canada;Montreal, Canada",0,,,,0,0.0,0,,,0,,
74.0,74,70.0,Haiti,6,1900-01-01 01:23:02,1900-01-01 01:23:42,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
75.0,75,71.0,"Montreal, Canada",4,1900-01-01 01:23:42,1900-01-01 01:25:21,"['00', '01', '39']",1.65,2,;120;121,;Haiti;Haiti,0,,,,0,0.0,0,,,0,,
76.0,76,72.0,Cuba,6,1900-01-01 01:25:21,1900-01-01 01:26:22,"['00', '01', '01']",1.0166666666666666,5,;122;123;124;125;126,;Cuba;Chile;Chile;Haiti;Cuba,2,;122;126,;Cuba;Cuba,;0 days 00:00:00;0 days 00:00:57,0 days 00:00:00,0.0,0,,,0,,
77.0,77,nan,Haiti,6,1900-01-01 01:25:21,1900-01-01 01:26:22,"['00', '01', '01']",1.0166666666666666,5,;122;123;124;125;126,;Cuba;Chile;Chile;Haiti;Cuba,1,;125,;Haiti,;0 days 00:00:36,0 days 00:00:36,0.5901639344262295,0,,,0,,
78.0,78,73.0,"Moscow, Russia",4,1900-01-01 01:26:22,1900-01-01 01:26:57,"['00', '00', '35']",0.5833333333333334,1,;127,";Moscow, Russia",1,;127,";Moscow, Russia",;0 days 00:00:06,0 days 00:00:06,0.17142857142857143,0,,,0,,
79.0,79,74.0,_end,8,1900-01-01 01:26:57,1900-01-01 01:27:07,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
80.0,80,75.0,"Montreal, Canada",4,1900-01-01 01:27:07,1900-01-01 01:29:17,"['00', '02', '10']",2.1666666666666665,1,;128,;Haiti,0,,,,0,0.0,0,,,0,,
81.0,81,76.0,Haiti,6,1900-01-01 01:29:17,1900-01-01 01:30:28,"['00', '01', '11']",1.1833333333333333,4,;129;130;131;132,;Haiti;Haiti;Haiti;Haiti,4,;129;130;131;132,;Haiti;Haiti;Haiti;Haiti,;0 days 00:00:09;0 days 00:00:14;0 days 00:00:43;0 days 00:00:51,0 days 00:00:09,0.1267605633802817,0,,,0,,
82.0,82;83;84,nan;77.0;78.0,"Montreal, Canada",4,1900-01-01 01:29:17,1900-01-01 01:31:17,"['00', '02', '00']",2.0,8,;129;130;131;132;133;134;135;136,";Haiti;Haiti;Haiti;Haiti;Montreal, Canada;Montreal, Canada;Montreal, Canada;Cuba",3,;133;134;135,";Montreal, Canada;Montreal, Canada;Montreal, Canada",;0 days 00:01:11;0 days 00:01:12;0 days 00:01:17,0 days 00:01:11,0.5916666666666667,0,,,0,,
85.0,85,79.0,Haiti,6,1900-01-01 01:31:17,1900-01-01 01:31:45,"['00', '00', '28']",0.4666666666666667,2,;137;138,;Haiti;Cuba,1,;137,;Haiti,;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
86.0,86,80.0,Cuba,6,1900-01-01 01:31:45,1900-01-01 01:32:02,"['00', '00', '17']",0.2833333333333333,1,;139,;Cuba,1,;139,;Cuba,;0 days 00:00:01,0 days 00:00:01,0.058823529411764705,0,,,0,,
87.0,87;88,81.0;82.0,"Montreal, Canada",4,1900-01-01 01:32:02,1900-01-01 01:34:02,"['00', '02', '00']",2.0,5,;140;141;142;143;144,";Cuba;Montreal, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada",4,;141;142;143;144,";Montreal, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada",;0 days 00:00:18;0 days 00:00:20;0 days 00:00:50;0 days 00:01:34,0 days 00:00:18,0.15,0,,,0,,
89.0,89,83.0,"Pierre Elliott Trudeau International Airport, Montreal, Canada",2,1900-01-01 01:34:02,1900-01-01 01:34:27,"['00', '00', '25']",0.4166666666666667,0,,,0,,,,0,0.0,0,,,0,,
90.0,90,84.0,"Montreal, Canada",4,1900-01-01 01:34:27,1900-01-01 01:35:02,"['00', '00', '35']",0.5833333333333334,0,,,0,,,,0,0.0,0,,,0,,
91.0,91,85.0,_end,8,1900-01-01 01:35:02,1900-01-01 01:35:08,"['00', '00', '06']",0.1,1,;145,";Dorval, Montreal, Canada",0,,,,0,0.0,0,,,0,,
92.0,92,86.0,"Pierre Elliott Trudeau International Airport, Montreal, Canada",2,1900-01-01 01:35:08,1900-01-01 01:36:21,"['00', '01', '13']",1.2166666666666666,2,;146;147,;Cuba;Cuba,0,,,,0,0.0,0,,,0,,
93.0,93,87.0,"Montreal, Canada",4,1900-01-01 01:36:21,1900-01-01 01:36:36,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
94.0,94,88.0,Cuba,6,1900-01-01 01:36:36,1900-01-01 01:37:42,"['00', '01', '06']",1.1,4,;148;149;150;151,;Canada;Cuba;Cuba;Canada,2,;149;150,;Cuba;Cuba,;0 days 00:00:39;0 days 00:01:02,0 days 00:00:39,0.5909090909090909,0,,,0,,
95.0,95;96,89.0;90.0,"Montreal, Canada",4,1900-01-01 01:37:42,1900-01-01 01:39:45,"['00', '02', '03']",2.05,0,,,0,,,,0,0.0,0,,,0,,
