id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
75,1,75,,,1900-01-01 01:43:30,1900-01-01 01:46:10,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,75.0,"['00', '02', '40']",2.6666666666666665,0,,,0,,,,0,0.0,0,,,0,,
76,1,76,,,1900-01-01 01:46:10,1900-01-01 01:48:50,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,,4,76.0,"['00', '02', '40']",2.6666666666666665,0,,,0,,,,0,0.0,0,,,0,,
77,1,77,,,1900-01-01 01:48:50,1900-01-01 01:50:00,Rwanda,Rwanda,country,,6,77.0,"['00', '01', '10']",1.1666666666666667,1,;139,;Rwanda,1,;139,;Rwanda,;0 days 00:00:10,0 days 00:00:10,0.14285714285714285,0,,,0,,
78,1,78,,,1900-01-01 01:50:00,1900-01-01 01:50:10,_end,none,,,8,78.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
79,1,79,,,1900-01-01 01:50:10,1900-01-01 01:51:00,_end,none,,,8,78.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
80,1,80,,,1900-01-01 01:51:00,1900-01-01 01:51:50,"Montreal, Canada",Montreal; Quebec,city / area,,4,80.0,"['00', '00', '50']",0.8333333333333334,3,;140;141;142,";Rwanda;Luanda, Angola;Rwanda",0,,,,0,0.0,0,,,0,,
81,1,81,,,1900-01-01 01:51:50,1900-01-01 01:52:30,Belgium,Belgium,country,,6,81.0,"['00', '00', '40']",0.6666666666666666,3,;143;144;145,;Belgium;Belgium;Angola,2,;143;144,;Belgium;Belgium,;0 days 00:00:00;0 days 00:00:30,0 days 00:00:00,0.0,0,,,0,,
82,1,82,,,1900-01-01 01:52:30,1900-01-01 01:54:50,_end,none,,,8,82.0,"['00', '02', '20']",2.3333333333333335,2,;146;147,";Senegal;Trois-Rivières, Canada",0,,,,0,0.0,0,,,0,,
83,1,83,,,1900-01-01 01:54:50,1900-01-01 01:56:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,83.0,"['00', '01', '40']",1.6666666666666667,2,;148;149,";Montreal, Canada;Montreal, Canada",2,;148;149,";Montreal, Canada;Montreal, Canada",;0 days 00:00:10;0 days 00:00:20,0 days 00:00:10,0.1,0,,,0,,
84,1,84,,,1900-01-01 01:56:30,1900-01-01 01:56:45,Rwanda,Rwanda,country,,6,84.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
85,1,85,,,1900-01-01 01:56:45,1900-01-01 01:58:30,Rwanda,Rwanda,country,,6,84.0,"['00', '01', '45']",1.75,1,;150,";Montreal, Canada",0,,,,0,0.0,0,,,0,,
86,1,86,,,1900-01-01 01:58:30,1900-01-01 02:00:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,86.0,"['00', '02', '00']",2.0,0,,,0,,,,0,0.0,0,,,0,,
87,1,87,,,1900-01-01 02:00:30,1900-01-01 02:02:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,86.0,"['00', '02', '00']",2.0,0,,,0,,,,0,0.0,0,,,0,,
88,1,88,,,1900-01-01 02:02:30,1900-01-01 02:02:40,_end,none,,,8,88.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
89,1,89,,,1900-01-01 02:02:40,1900-01-01 02:04:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,89.0,"['00', '01', '50']",1.8333333333333333,0,,,0,,,,0,0.0,0,,,0,,
90,1,90,,,1900-01-01 02:04:30,1900-01-01 02:06:00,Canada; Rwanda,Rwanda,journey,journey 3,1,90.0,"['00', '01', '30']",1.5,8,;151;152;153;154;155;156;157;158,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,0,,,,0,0.0,8,;151;152;153;154;155;156;157;158,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,0,,
91,1,91,,,1900-01-01 02:06:00,1900-01-01 02:06:10,"Butare, Rwanda",Butare; Rwanda,city / area,,4,91.0,"['00', '00', '10']",0.16666666666666666,1,;159,";Butare, Rwanda",1,;159,";Butare, Rwanda",;0 days 00:00:05,0 days 00:00:05,0.5,0,,,0,,
